Timestamp,Usia,Gender,Lokasi Pengunjung,Apakah Anda pengguna sepatu Futsal merek Ortuseight?,Apa pertimbangan Anda ketika ingin menggunakan sepatu Futsal Ortuseight? (boleh memilih lebih dari satu jawaban),Column1,Column2,Column3,question_id + no,Answer,question,Respondents,Same Answer
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H4,3,The price offered by Ortuseight futsal shoes is in accordance with the functions and benefits,101,8
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP1,4,Ortuseight futsal shoes are comfortable to use,101,46
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP2,3,Ortuseight futsal shoes are easy to use,101,8
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP3,3,Ortuseight futsal shoes have a light weight,101,14
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP4,3,Ortuseight futsal shoes are a strong product,101,18
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP5,3,Ortuseight futsal shoes have additional interesting features,101,29
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP6,3,Ortuseight futsal shoes are durable products,101,24
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP7,3,"Ortuseight futsal shoes are futsal shoes that are durable, and not easily damaged",101,24
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP8,4,Ortuseight futsal shoes are manufactured to national standards,101,50
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP9,3,Ortuseight futsal shoes have good grip,101,12
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP10,2,Ortuseight futsal shoes are easy to maintain,101,3
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP11,3,Ortuseight futsal shoes can be repaired,101,38
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP12,3,Ortuseight futsal shoes have an attractive design appearance,101,10
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP13,3,Ortuseight futsal shoes have an interesting color combination,101,14
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP14,2,Ortuseight futsal shoes can be personalized and customized according to consumer wishes,101,4
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP15,4,Ortuseight futsal shoes have a unique shape that is different in each product line,101,43
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM1,3,Ortuesight futsal shoes have an attractive physical shape,101,13
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM2,3,Ortuseight futsal shoes have a variety of product lines,101,8
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM3,3,Ortuseight futsal shoes are different from other brands,101,17
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM4,3,Ortuseight futsal shoe brand is easy to pronounce,101,23
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM5,3,Ortuseight futsal shoes are easy for consumers to remember,101,16
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB1,4,"To exercise, and play futsal, I decided to buy Ortuesight brand futsal shoes",101,45
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB2,4,"I decided to buy Ortuseight brand futsal shoes after getting information from friends, teammates, relatives, family, and internet media",101,44
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB3,5,"Of the various brands of futsal shoes available, I decided to buy Ortuseight futsal shoes",101,38
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB4,3,I choose to buy Ortuseight futsal shoes,101,15
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB5,3,I am satisfied using Ortuseight futsal shoes and will repurchase,101,18
2021-12-07 22.52.22,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB6,4,I will suggest my friends and colleagues to use Ortuseight futsal shoes,101,39
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H1,3,The price offered by Ortuseight futsal shoes is affordable,101,6
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H2,3,The price offered by Ortuseight futsal shoes is in accordance with the quality of the product,101,6
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H3,3,The price offered by Ortuseight futsal shoes can compete with other brands,101,14
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H4,3,The price offered by Ortuseight futsal shoes is in accordance with the functions and benefits,101,8
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP1,3,Ortuseight futsal shoes are comfortable to use,101,7
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP2,3,Ortuseight futsal shoes are easy to use,101,8
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP3,3,Ortuseight futsal shoes have a light weight,101,14
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP4,3,Ortuseight futsal shoes are a strong product,101,18
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP5,3,Ortuseight futsal shoes have additional interesting features,101,29
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP6,3,Ortuseight futsal shoes are durable products,101,24
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP7,3,"Ortuseight futsal shoes are futsal shoes that are durable, and not easily damaged",101,24
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP8,3,Ortuseight futsal shoes are manufactured to national standards,101,8
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP9,3,Ortuseight futsal shoes have good grip,101,12
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP10,3,Ortuseight futsal shoes are easy to maintain,101,17
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP11,3,Ortuseight futsal shoes can be repaired,101,38
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP12,3,Ortuseight futsal shoes have an attractive design appearance,101,10
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP13,3,Ortuseight futsal shoes have an interesting color combination,101,14
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP14,3,Ortuseight futsal shoes can be personalized and customized according to consumer wishes,101,24
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP15,3,Ortuseight futsal shoes have a unique shape that is different in each product line,101,22
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM1,3,Ortuesight futsal shoes have an attractive physical shape,101,13
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM2,3,Ortuseight futsal shoes have a variety of product lines,101,8
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM3,3,Ortuseight futsal shoes are different from other brands,101,17
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM4,3,Ortuseight futsal shoe brand is easy to pronounce,101,23
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM5,3,Ortuseight futsal shoes are easy for consumers to remember,101,16
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB1,3,"To exercise, and play futsal, I decided to buy Ortuesight brand futsal shoes",101,16
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB2,3,"I decided to buy Ortuseight brand futsal shoes after getting information from friends, teammates, relatives, family, and internet media",101,11
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB3,3,"Of the various brands of futsal shoes available, I decided to buy Ortuseight futsal shoes",101,16
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB4,3,I choose to buy Ortuseight futsal shoes,101,15
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB5,3,I am satisfied using Ortuseight futsal shoes and will repurchase,101,18
2021-12-07 22.53.49,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB6,3,I will suggest my friends and colleagues to use Ortuseight futsal shoes,101,17
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,H1,5,The price offered by Ortuseight futsal shoes is affordable,101,48
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,H2,5,The price offered by Ortuseight futsal shoes is in accordance with the quality of the product,101,43
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,H3,5,The price offered by Ortuseight futsal shoes can compete with other brands,101,48
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,H4,5,The price offered by Ortuseight futsal shoes is in accordance with the functions and benefits,101,48
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP1,5,Ortuseight futsal shoes are comfortable to use,101,48
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP2,5,Ortuseight futsal shoes are easy to use,101,50
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP3,5,Ortuseight futsal shoes have a light weight,101,53
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP4,5,Ortuseight futsal shoes are a strong product,101,37
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP5,3,Ortuseight futsal shoes have additional interesting features,101,29
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP6,5,Ortuseight futsal shoes are durable products,101,33
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP7,5,"Ortuseight futsal shoes are futsal shoes that are durable, and not easily damaged",101,32
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP8,5,Ortuseight futsal shoes are manufactured to national standards,101,43
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP9,5,Ortuseight futsal shoes have good grip,101,38
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP10,5,Ortuseight futsal shoes are easy to maintain,101,42
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP11,5,Ortuseight futsal shoes can be repaired,101,26
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP12,5,Ortuseight futsal shoes have an attractive design appearance,101,47
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP13,5,Ortuseight futsal shoes have an interesting color combination,101,50
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP14,5,Ortuseight futsal shoes can be personalized and customized according to consumer wishes,101,34
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,KP15,5,Ortuseight futsal shoes have a unique shape that is different in each product line,101,36
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,CM1,5,Ortuesight futsal shoes have an attractive physical shape,101,43
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,CM2,3,Ortuseight futsal shoes have a variety of product lines,101,8
2021-12-07 22.55.57,13-25 tahun,Male,Golden Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,,,CM3,3,Ortuseight futsal shoes are different from other brands,101,17
